"Region","Country","State","City","Month","Day","Year","AvgTemperature"
"North America","US","District of Columbia","Washington",2,11,2019,35.8
"North America","US","District of Columbia","Washington",2,12,2019,35.2
"North America","US","District of Columbia","Washington",2,13,2019,42.5
"North America","US","District of Columbia","Washington",2,14,2019,42
"North America","US","District of Columbia","Washington",2,15,2019,53.5
"North America","US","District of Columbia","Washington",2,16,2019,47.1
"North America","US","District of Columbia","Washington",2,17,2019,36.6
"North America","US","District of Columbia","Washington",2,18,2019,42
"North America","US","District of Columbia","Washington",2,19,2019,37.1
"North America","US","District of Columbia","Washington",2,20,2019,34.8
"North America","US","District of Columbia","Washington",2,21,2019,40.9
"North America","US","District of Columbia","Washington",2,22,2019,48.9
"North America","US","District of Columbia","Washington",2,23,2019,41.6
"North America","US","District of Columbia","Washington",2,24,2019,43.7
"North America","US","District of Columbia","Washington",2,25,2019,47
"North America","US","District of Columbia","Washington",2,26,2019,43.6
"North America","US","District of Columbia","Washington",2,27,2019,39
"North America","US","District of Columbia","Washington",2,28,2019,43.2
"North America","US","District of Columbia","Washington",3,1,2019,36
"North America","US","District of Columbia","Washington",3,2,2019,39.4
"North America","US","District of Columbia","Washington",3,3,2019,43.1
"North America","US","District of Columbia","Washington",3,4,2019,37.9
"North America","US","District of Columbia","Washington",3,5,2019,33.4
"North America","US","District of Columbia","Washington",3,6,2019,29
"North America","US","District of Columbia","Washington",3,7,2019,32.2
"North America","US","District of Columbia","Washington",3,8,2019,36.5
"North America","US","District of Columbia","Washington",3,9,2019,38.2
"North America","US","District of Columbia","Washington",3,10,2019,44.8
"North America","US","District of Columbia","Washington",3,11,2019,55.3
"North America","US","District of Columbia","Washington",3,12,2019,48.2
"North America","US","District of Columbia","Washington",3,13,2019,45.7
"North America","US","District of Columbia","Washington",3,14,2019,56.2
"North America","US","District of Columbia","Washington",3,15,2019,67.8
"North America","US","District of Columbia","Washington",3,16,2019,54.9
"North America","US","District of Columbia","Washington",3,17,2019,43.4
"North America","US","District of Columbia","Washington",3,18,2019,45.1
"North America","US","District of Columbia","Washington",3,19,2019,44.1
"North America","US","District of Columbia","Washington",3,20,2019,45.9
"North America","US","District of Columbia","Washington",3,21,2019,47.2
"North America","US","District of Columbia","Washington",3,22,2019,47
"North America","US","District of Columbia","Washington",3,23,2019,44.3
"North America","US","District of Columbia","Washington",3,24,2019,49.6
"North America","US","District of Columbia","Washington",3,25,2019,56
"North America","US","District of Columbia","Washington",3,26,2019,46
"North America","US","District of Columbia","Washington",3,27,2019,42.6
"North America","US","District of Columbia","Washington",3,28,2019,47.7
"North America","US","District of Columbia","Washington",3,29,2019,57.9
"North America","US","District of Columbia","Washington",3,30,2019,62.8
"North America","US","District of Columbia","Washington",3,31,2019,59.8
"North America","US","District of Columbia","Washington",4,1,2019,41.4
"North America","US","District of Columbia","Washington",4,2,2019,44.4
"North America","US","District of Columbia","Washington",4,3,2019,52.4
"North America","US","District of Columbia","Washington",4,4,2019,58
"North America","US","District of Columbia","Washington",4,5,2019,52
"North America","US","District of Columbia","Washington",4,6,2019,54.4
"North America","US","District of Columbia","Washington",4,7,2019,61.5
"North America","US","District of Columbia","Washington",4,8,2019,68.5
"North America","US","District of Columbia","Washington",4,9,2019,64
"North America","US","District of Columbia","Washington",4,10,2019,65.2
"North America","US","District of Columbia","Washington",4,11,2019,57
"North America","US","District of Columbia","Washington",4,12,2019,58
"North America","US","District of Columbia","Washington",4,13,2019,67.5
"North America","US","District of Columbia","Washington",4,14,2019,68
"North America","US","District of Columbia","Washington",4,15,2019,63.4
"North America","US","District of Columbia","Washington",4,16,2019,54.9
"North America","US","District of Columbia","Washington",4,17,2019,63.1
"North America","US","District of Columbia","Washington",4,18,2019,62.9
"North America","US","District of Columbia","Washington",4,19,2019,70.6
"North America","US","District of Columbia","Washington",4,20,2019,69.5
"North America","US","District of Columbia","Washington",4,21,2019,62.1
"North America","US","District of Columbia","Washington",4,22,2019,63.6
"North America","US","District of Columbia","Washington",4,23,2019,62.3
"North America","US","District of Columbia","Washington",4,24,2019,71
"North America","US","District of Columbia","Washington",4,25,2019,67.7
"North America","US","District of Columbia","Washington",4,26,2019,65.2
"North America","US","District of Columbia","Washington",4,27,2019,62.1
"North America","US","District of Columbia","Washington",4,28,2019,62.2
"North America","US","District of Columbia","Washington",4,29,2019,54.3
"North America","US","District of Columbia","Washington",4,30,2019,64.6
"North America","US","District of Columbia","Washington",5,1,2019,65.2
"North America","US","District of Columbia","Washington",5,2,2019,67.9
"North America","US","District of Columbia","Washington",5,3,2019,70.9
"North America","US","District of Columbia","Washington",5,4,2019,70
"North America","US","District of Columbia","Washington",5,5,2019,66.5
"North America","US","District of Columbia","Washington",5,6,2019,65.6
"North America","US","District of Columbia","Washington",5,7,2019,65.7
"North America","US","District of Columbia","Washington",5,8,2019,68.8
"North America","US","District of Columbia","Washington",5,9,2019,67.3
"North America","US","District of Columbia","Washington",5,10,2019,72.3
"North America","US","District of Columbia","Washington",5,11,2019,67.9
"North America","US","District of Columbia","Washington",5,12,2019,58.4
"North America","US","District of Columbia","Washington",5,13,2019,53.5
"North America","US","District of Columbia","Washington",5,14,2019,57.1
"North America","US","District of Columbia","Washington",5,15,2019,61.8
"North America","US","District of Columbia","Washington",5,16,2019,66.6
"North America","US","District of Columbia","Washington",5,17,2019,67.8
"North America","US","District of Columbia","Washington",5,18,2019,74.5
"North America","US","District of Columbia","Washington",5,19,2019,70.8
"North America","US","District of Columbia","Washington",5,20,2019,79.9
"North America","US","District of Columbia","Washington",5,21,2019,70.1
"North America","US","District of Columbia","Washington",5,22,2019,65.2
"North America","US","District of Columbia","Washington",5,23,2019,69.7
"North America","US","District of Columbia","Washington",5,24,2019,75.3
"North America","US","District of Columbia","Washington",5,25,2019,73.7
"North America","US","District of Columbia","Washington",5,26,2019,77.4
"North America","US","District of Columbia","Washington",5,27,2019,77.5
"North America","US","District of Columbia","Washington",5,28,2019,77.6
"North America","US","District of Columbia","Washington",5,29,2019,82.8
"North America","US","District of Columbia","Washington",5,30,2019,80.2
"North America","US","District of Columbia","Washington",5,31,2019,76.4
"North America","US","District of Columbia","Washington",6,1,2019,77.1
"North America","US","District of Columbia","Washington",6,2,2019,76.4
"North America","US","District of Columbia","Washington",6,3,2019,68.8
"North America","US","District of Columbia","Washington",6,4,2019,67
"North America","US","District of Columbia","Washington",6,5,2019,73.7
"North America","US","District of Columbia","Washington",6,6,2019,79.5
"North America","US","District of Columbia","Washington",6,7,2019,76.8
"North America","US","District of Columbia","Washington",6,8,2019,75.8
"North America","US","District of Columbia","Washington",6,9,2019,71.1
"North America","US","District of Columbia","Washington",6,10,2019,68.3
"North America","US","District of Columbia","Washington",6,11,2019,72.8
"North America","US","District of Columbia","Washington",6,12,2019,70.6
"North America","US","District of Columbia","Washington",6,13,2019,68.8
"North America","US","District of Columbia","Washington",6,14,2019,67.2
"North America","US","District of Columbia","Washington",6,15,2019,71.5
"North America","US","District of Columbia","Washington",6,16,2019,76.6
"North America","US","District of Columbia","Washington",6,17,2019,81.3
"North America","US","District of Columbia","Washington",6,18,2019,74.5
"North America","US","District of Columbia","Washington",6,19,2019,76.7
"North America","US","District of Columbia","Washington",6,20,2019,81.9
"North America","US","District of Columbia","Washington",6,21,2019,77.1
"North America","US","District of Columbia","Washington",6,22,2019,75.5
"North America","US","District of Columbia","Washington",6,23,2019,75.2
"North America","US","District of Columbia","Washington",6,24,2019,77.5
"North America","US","District of Columbia","Washington",6,25,2019,80.1
"North America","US","District of Columbia","Washington",6,26,2019,82.8
"North America","US","District of Columbia","Washington",6,27,2019,83.6
"North America","US","District of Columbia","Washington",6,28,2019,81.2
"North America","US","District of Columbia","Washington",6,29,2019,82.6
"North America","US","District of Columbia","Washington",6,30,2019,82.2
"North America","US","District of Columbia","Washington",7,1,2019,79.5
"North America","US","District of Columbia","Washington",7,2,2019,75.8
"North America","US","District of Columbia","Washington",7,3,2019,81.6
"North America","US","District of Columbia","Washington",7,4,2019,82.9
"North America","US","District of Columbia","Washington",7,5,2019,81.5
"North America","US","District of Columbia","Washington",7,6,2019,83.7
"North America","US","District of Columbia","Washington",7,7,2019,79.9
"North America","US","District of Columbia","Washington",7,8,2019,77.6
"North America","US","District of Columbia","Washington",7,9,2019,76.5
"North America","US","District of Columbia","Washington",7,10,2019,79
"North America","US","District of Columbia","Washington",7,11,2019,80
"North America","US","District of Columbia","Washington",7,12,2019,79.3
"North America","US","District of Columbia","Washington",7,13,2019,82.3
"North America","US","District of Columbia","Washington",7,14,2019,85.1
"North America","US","District of Columbia","Washington",7,15,2019,82.8
"North America","US","District of Columbia","Washington",7,16,2019,80.4
"North America","US","District of Columbia","Washington",7,17,2019,85.4
"North America","US","District of Columbia","Washington",7,18,2019,83.3
"North America","US","District of Columbia","Washington",7,19,2019,87.4
"North America","US","District of Columbia","Washington",7,20,2019,89.3
"North America","US","District of Columbia","Washington",7,21,2019,90.9
"North America","US","District of Columbia","Washington",7,22,2019,84
"North America","US","District of Columbia","Washington",7,23,2019,74.4
"North America","US","District of Columbia","Washington",7,24,2019,75.7
"North America","US","District of Columbia","Washington",7,25,2019,75.6
"North America","US","District of Columbia","Washington",7,26,2019,79.2
"North America","US","District of Columbia","Washington",7,27,2019,79.7
"North America","US","District of Columbia","Washington",7,28,2019,82
"North America","US","District of Columbia","Washington",7,29,2019,83.2
"North America","US","District of Columbia","Washington",7,30,2019,85
"North America","US","District of Columbia","Washington",7,31,2019,81.7
"North America","US","District of Columbia","Washington",8,1,2019,80
"North America","US","District of Columbia","Washington",8,2,2019,79
"North America","US","District of Columbia","Washington",8,3,2019,80.6
"North America","US","District of Columbia","Washington",8,4,2019,83.4
"North America","US","District of Columbia","Washington",8,5,2019,81.1
"North America","US","District of Columbia","Washington",8,6,2019,80.7
"North America","US","District of Columbia","Washington",8,7,2019,81.4
"North America","US","District of Columbia","Washington",8,8,2019,80.2
"North America","US","District of Columbia","Washington",8,9,2019,84
"North America","US","District of Columbia","Washington",8,10,2019,77.7
"North America","US","District of Columbia","Washington",8,11,2019,77.1
"North America","US","District of Columbia","Washington",8,12,2019,79.3
"North America","US","District of Columbia","Washington",8,13,2019,80.9
"North America","US","District of Columbia","Washington",8,14,2019,82.3
"North America","US","District of Columbia","Washington",8,15,2019,80.1
"North America","US","District of Columbia","Washington",8,16,2019,79.8
"North America","US","District of Columbia","Washington",8,17,2019,82.7
"North America","US","District of Columbia","Washington",8,18,2019,83.8
"North America","US","District of Columbia","Washington",8,19,2019,85.8
"North America","US","District of Columbia","Washington",8,20,2019,84.7
"North America","US","District of Columbia","Washington",8,21,2019,80.1
"North America","US","District of Columbia","Washington",8,22,2019,83.6
"North America","US","District of Columbia","Washington",8,23,2019,75.6
"North America","US","District of Columbia","Washington",8,24,2019,71.3
"North America","US","District of Columbia","Washington",8,25,2019,72.1
"North America","US","District of Columbia","Washington",8,26,2019,68.7
"North America","US","District of Columbia","Washington",8,27,2019,71.8
"North America","US","District of Columbia","Washington",8,28,2019,74.7
"North America","US","District of Columbia","Washington",8,29,2019,75.9
"North America","US","District of Columbia","Washington",8,30,2019,76.4
"North America","US","District of Columbia","Washington",8,31,2019,79.8
"North America","US","District of Columbia","Washington",9,1,2019,77.5
"North America","US","District of Columbia","Washington",9,2,2019,78.1
"North America","US","District of Columbia","Washington",9,3,2019,78.5
"North America","US","District of Columbia","Washington",9,4,2019,81.3
"North America","US","District of Columbia","Washington",9,5,2019,77.8
"North America","US","District of Columbia","Washington",9,6,2019,72.5
"North America","US","District of Columbia","Washington",9,7,2019,73.1
"North America","US","District of Columbia","Washington",9,8,2019,75
"North America","US","District of Columbia","Washington",9,9,2019,76.8
"North America","US","District of Columbia","Washington",9,10,2019,74
"North America","US","District of Columbia","Washington",9,11,2019,78.8
"North America","US","District of Columbia","Washington",9,12,2019,82.9
"North America","US","District of Columbia","Washington",9,13,2019,73.3
"North America","US","District of Columbia","Washington",9,14,2019,73.1
"North America","US","District of Columbia","Washington",9,15,2019,79.9
"North America","US","District of Columbia","Washington",9,16,2019,78.1
"North America","US","District of Columbia","Washington",9,17,2019,77.5
"North America","US","District of Columbia","Washington",9,18,2019,71.2
"North America","US","District of Columbia","Washington",9,19,2019,67
"North America","US","District of Columbia","Washington",9,20,2019,66.6
"North America","US","District of Columbia","Washington",9,21,2019,72.4
"North America","US","District of Columbia","Washington",9,22,2019,79.6
"North America","US","District of Columbia","Washington",9,23,2019,81.2
"North America","US","District of Columbia","Washington",9,24,2019,78.6
"North America","US","District of Columbia","Washington",9,25,2019,71.6
"North America","US","District of Columbia","Washington",9,26,2019,74.8
"North America","US","District of Columbia","Washington",9,27,2019,74
"North America","US","District of Columbia","Washington",9,28,2019,74.1
"North America","US","District of Columbia","Washington",9,29,2019,79.6
"North America","US","District of Columbia","Washington",9,30,2019,72.5
"North America","US","District of Columbia","Washington",10,1,2019,75.4
"North America","US","District of Columbia","Washington",10,2,2019,82.5
"North America","US","District of Columbia","Washington",10,3,2019,78.8
"North America","US","District of Columbia","Washington",10,4,2019,74.8
"North America","US","District of Columbia","Washington",10,5,2019,58.1
"North America","US","District of Columbia","Washington",10,6,2019,66.7
"North America","US","District of Columbia","Washington",10,7,2019,74.7
"North America","US","District of Columbia","Washington",10,8,2019,64.3
"North America","US","District of Columbia","Washington",10,9,2019,64.2
"North America","US","District of Columbia","Washington",10,10,2019,64.6
"North America","US","District of Columbia","Washington",10,11,2019,66.1
"North America","US","District of Columbia","Washington",10,12,2019,64
"North America","US","District of Columbia","Washington",10,13,2019,60.2
"North America","US","District of Columbia","Washington",10,14,2019,62.7
"North America","US","District of Columbia","Washington",10,15,2019,62.8
"North America","US","District of Columbia","Washington",10,16,2019,61
"North America","US","District of Columbia","Washington",10,17,2019,55.6
"North America","US","District of Columbia","Washington",10,18,2019,55.5
"North America","US","District of Columbia","Washington",10,19,2019,54.6
"North America","US","District of Columbia","Washington",10,20,2019,57
"North America","US","District of Columbia","Washington",10,21,2019,59.5
"North America","US","District of Columbia","Washington",10,22,2019,60.3
"North America","US","District of Columbia","Washington",10,23,2019,59.1
"North America","US","District of Columbia","Washington",10,24,2019,55.8
"North America","US","District of Columbia","Washington",10,25,2019,58.2
"North America","US","District of Columbia","Washington",10,26,2019,62.2
"North America","US","District of Columbia","Washington",10,27,2019,68.1
"North America","US","District of Columbia","Washington",10,28,2019,63.1
"North America","US","District of Columbia","Washington",10,29,2019,62.3
"North America","US","District of Columbia","Washington",10,30,2019,62.6
"North America","US","District of Columbia","Washington",10,31,2019,67.1
"North America","US","District of Columbia","Washington",11,1,2019,53.5
"North America","US","District of Columbia","Washington",11,2,2019,45.7
"North America","US","District of Columbia","Washington",11,3,2019,48.8
"North America","US","District of Columbia","Washington",11,4,2019,48.6
"North America","US","District of Columbia","Washington",11,5,2019,50.3
"North America","US","District of Columbia","Washington",11,6,2019,52.3
"North America","US","District of Columbia","Washington",11,7,2019,52.1
"North America","US","District of Columbia","Washington",11,8,2019,44
"North America","US","District of Columbia","Washington",11,9,2019,37.9
"North America","US","District of Columbia","Washington",11,10,2019,44.2
"North America","US","District of Columbia","Washington",11,11,2019,51.8
"North America","US","District of Columbia","Washington",11,12,2019,50
"North America","US","District of Columbia","Washington",11,13,2019,32
"North America","US","District of Columbia","Washington",11,14,2019,34.3
"North America","US","District of Columbia","Washington",11,15,2019,42.4
"North America","US","District of Columbia","Washington",11,16,2019,42.3
"North America","US","District of Columbia","Washington",11,17,2019,40.4
"North America","US","District of Columbia","Washington",11,18,2019,42.6
"North America","US","District of Columbia","Washington",11,19,2019,47.3
"North America","US","District of Columbia","Washington",11,20,2019,49.9
"North America","US","District of Columbia","Washington",11,21,2019,47.6
"North America","US","District of Columbia","Washington",11,22,2019,51.1
"North America","US","District of Columbia","Washington",11,23,2019,41.2
"North America","US","District of Columbia","Washington",11,24,2019,44.6
"North America","US","District of Columbia","Washington",11,25,2019,45.5
"North America","US","District of Columbia","Washington",11,26,2019,49.5
"North America","US","District of Columbia","Washington",11,27,2019,51.5
"North America","US","District of Columbia","Washington",11,28,2019,50.3
"North America","US","District of Columbia","Washington",11,29,2019,44.6
"North America","US","District of Columbia","Washington",11,30,2019,43.3
"North America","US","District of Columbia","Washington",12,1,2019,42.7
"North America","US","District of Columbia","Washington",12,2,2019,41.2
"North America","US","District of Columbia","Washington",12,3,2019,43
"North America","US","District of Columbia","Washington",12,4,2019,41.7
"North America","US","District of Columbia","Washington",12,5,2019,44
"North America","US","District of Columbia","Washington",12,6,2019,43.2
"North America","US","District of Columbia","Washington",12,7,2019,43.5
"North America","US","District of Columbia","Washington",12,8,2019,37.9
"North America","US","District of Columbia","Washington",12,9,2019,45.6
"North America","US","District of Columbia","Washington",12,10,2019,54.7
"North America","US","District of Columbia","Washington",12,11,2019,39.3
"North America","US","District of Columbia","Washington",12,12,2019,34.7
"North America","US","District of Columbia","Washington",12,13,2019,36.8
"North America","US","District of Columbia","Washington",12,14,2019,44.7
"North America","US","District of Columbia","Washington",12,15,2019,47.3
"North America","US","District of Columbia","Washington",12,16,2019,37.6
"North America","US","District of Columbia","Washington",12,17,2019,38.2
"North America","US","District of Columbia","Washington",12,18,2019,37.9
"North America","US","District of Columbia","Washington",12,19,2019,28.6
"North America","US","District of Columbia","Washington",12,20,2019,32.3
"North America","US","District of Columbia","Washington",12,21,2019,33.2
"North America","US","District of Columbia","Washington",12,22,2019,34.8
"North America","US","District of Columbia","Washington",12,23,2019,38.2
"North America","US","District of Columbia","Washington",12,24,2019,42.3
"North America","US","District of Columbia","Washington",12,25,2019,38.8
"North America","US","District of Columbia","Washington",12,26,2019,40.2
"North America","US","District of Columbia","Washington",12,27,2019,45.7
"North America","US","District of Columbia","Washington",12,28,2019,49.6
"North America","US","District of Columbia","Washington",12,29,2019,48.9
"North America","US","District of Columbia","Washington",12,30,2019,55
"North America","US","District of Columbia","Washington",12,31,2019,47.4
"North America","US","Massachusetts","Boston",1,1,1995,38.5
"North America","US","Massachusetts","Boston",1,2,1995,37.2
"North America","US","Massachusetts","Boston",1,3,1995,29.7
"North America","US","Massachusetts","Boston",1,4,1995,30.6
"North America","US","Massachusetts","Boston",1,5,1995,20.6
"North America","US","Massachusetts","Boston",1,6,1995,26.7
"North America","US","Massachusetts","Boston",1,7,1995,43.9
"North America","US","Massachusetts","Boston",1,8,1995,32.6
"North America","US","Massachusetts","Boston",1,9,1995,30.5
"North America","US","Massachusetts","Boston",1,10,1995,24.9
"North America","US","Massachusetts","Boston",1,11,1995,17.7
"North America","US","Massachusetts","Boston",1,12,1995,20.2
"North America","US","Massachusetts","Boston",1,13,1995,43
"North America","US","Massachusetts","Boston",1,14,1995,51.4
"North America","US","Massachusetts","Boston",1,15,1995,55.5
"North America","US","Massachusetts","Boston",1,16,1995,58.9
"North America","US","Massachusetts","Boston",1,17,1995,53.4
"North America","US","Massachusetts","Boston",1,18,1995,39
"North America","US","Massachusetts","Boston",1,19,1995,35.3
"North America","US","Massachusetts","Boston",1,20,1995,40.7
"North America","US","Massachusetts","Boston",1,21,1995,43.1
"North America","US","Massachusetts","Boston",1,22,1995,38.3
"North America","US","Massachusetts","Boston",1,23,1995,35
"North America","US","Massachusetts","Boston",1,24,1995,30.3
"North America","US","Massachusetts","Boston",1,25,1995,31.1
"North America","US","Massachusetts","Boston",1,26,1995,28
"North America","US","Massachusetts","Boston",1,27,1995,27.4
"North America","US","Massachusetts","Boston",1,28,1995,19.5
"North America","US","Massachusetts","Boston",1,29,1995,22.7
"North America","US","Massachusetts","Boston",1,30,1995,31.3
"North America","US","Massachusetts","Boston",1,31,1995,33.1
"North America","US","Massachusetts","Boston",2,1,1995,38.3
"North America","US","Massachusetts","Boston",2,2,1995,37.6
"North America","US","Massachusetts","Boston",2,3,1995,19.5
"North America","US","Massachusetts","Boston",2,4,1995,29.6
"North America","US","Massachusetts","Boston",2,5,1995,24.9
"North America","US","Massachusetts","Boston",2,6,1995,7.5
"North America","US","Massachusetts","Boston",2,7,1995,7.3
"North America","US","Massachusetts","Boston",2,8,1995,19.9
"North America","US","Massachusetts","Boston",2,9,1995,21.1
"North America","US","Massachusetts","Boston",2,10,1995,29
"North America","US","Massachusetts","Boston",2,11,1995,37.3
"North America","US","Massachusetts","Boston",2,12,1995,22.9
"North America","US","Massachusetts","Boston",2,13,1995,19.7
"North America","US","Massachusetts","Boston",2,14,1995,23.7
"North America","US","Massachusetts","Boston",2,15,1995,25.9
"North America","US","Massachusetts","Boston",2,16,1995,43.3
"North America","US","Massachusetts","Boston",2,17,1995,36.3
"North America","US","Massachusetts","Boston",2,18,1995,37.2
"North America","US","Massachusetts","Boston",2,19,1995,38.5
"North America","US","Massachusetts","Boston",2,20,1995,40.3
"North America","US","Massachusetts","Boston",2,21,1995,34.3
"North America","US","Massachusetts","Boston",2,22,1995,31.1
"North America","US","Massachusetts","Boston",2,23,1995,35.3
"North America","US","Massachusetts","Boston",2,24,1995,40.6
"North America","US","Massachusetts","Boston",2,25,1995,26.7
"North America","US","Massachusetts","Boston",2,26,1995,21.4
"North America","US","Massachusetts","Boston",2,27,1995,22.7
"North America","US","Massachusetts","Boston",2,28,1995,28.2
"North America","US","Massachusetts","Boston",3,1,1995,29.4
"North America","US","Massachusetts","Boston",3,2,1995,30
"North America","US","Massachusetts","Boston",3,3,1995,25.8
"North America","US","Massachusetts","Boston",3,4,1995,29.5
"North America","US","Massachusetts","Boston",3,5,1995,32.3
"North America","US","Massachusetts","Boston",3,6,1995,37.3
"North America","US","Massachusetts","Boston",3,7,1995,38
"North America","US","Massachusetts","Boston",3,8,1995,51
"North America","US","Massachusetts","Boston",3,9,1995,41.2
"North America","US","Massachusetts","Boston",3,10,1995,25.9
"North America","US","Massachusetts","Boston",3,11,1995,27.9
"North America","US","Massachusetts","Boston",3,12,1995,31.6
"North America","US","Massachusetts","Boston",3,13,1995,42
"North America","US","Massachusetts","Boston",3,14,1995,38.3
"North America","US","Massachusetts","Boston",3,15,1995,39.9
"North America","US","Massachusetts","Boston",3,16,1995,39.2
"North America","US","Massachusetts","Boston",3,17,1995,40.6
"North America","US","Massachusetts","Boston",3,18,1995,41.5
"North America","US","Massachusetts","Boston",3,19,1995,39.6
"North America","US","Massachusetts","Boston",3,20,1995,39.7
"North America","US","Massachusetts","Boston",3,21,1995,49.5
"North America","US","Massachusetts","Boston",3,22,1995,48.2
"North America","US","Massachusetts","Boston",3,23,1995,44.4
"North America","US","Massachusetts","Boston",3,24,1995,36.5
"North America","US","Massachusetts","Boston",3,25,1995,36.4
"North America","US","Massachusetts","Boston",3,26,1995,40.3
"North America","US","Massachusetts","Boston",3,27,1995,39.3
"North America","US","Massachusetts","Boston",3,28,1995,37.2
"North America","US","Massachusetts","Boston",3,29,1995,41
"North America","US","Massachusetts","Boston",3,30,1995,40.8
"North America","US","Massachusetts","Boston",3,31,1995,44.9
"North America","US","Massachusetts","Boston",4,1,1995,42.1
"North America","US","Massachusetts","Boston",4,2,1995,37
"North America","US","Massachusetts","Boston",4,3,1995,38.7
"North America","US","Massachusetts","Boston",4,4,1995,46
"North America","US","Massachusetts","Boston",4,5,1995,27.1
"North America","US","Massachusetts","Boston",4,6,1995,30.4
"North America","US","Massachusetts","Boston",4,7,1995,40.2
"North America","US","Massachusetts","Boston",4,8,1995,37.4
"North America","US","Massachusetts","Boston",4,9,1995,44
"North America","US","Massachusetts","Boston",4,10,1995,40.7
"North America","US","Massachusetts","Boston",4,11,1995,40.8
"North America","US","Massachusetts","Boston",4,12,1995,41.8
"North America","US","Massachusetts","Boston",4,13,1995,57.7
"North America","US","Massachusetts","Boston",4,14,1995,49.8
"North America","US","Massachusetts","Boston",4,15,1995,46.8
"North America","US","Massachusetts","Boston",4,16,1995,43.4
"North America","US","Massachusetts","Boston",4,17,1995,41.4
"North America","US","Massachusetts","Boston",4,18,1995,46.9
"North America","US","Massachusetts","Boston",4,19,1995,48.7
"North America","US","Massachusetts","Boston",4,20,1995,56.5
"North America","US","Massachusetts","Boston",4,21,1995,47.4
"North America","US","Massachusetts","Boston",4,22,1995,52
"North America","US","Massachusetts","Boston",4,23,1995,51.2
"North America","US","Massachusetts","Boston",4,24,1995,48.9
"North America","US","Massachusetts","Boston",4,25,1995,50.5
"North America","US","Massachusetts","Boston",4,26,1995,55.9
"North America","US","Massachusetts","Boston",4,27,1995,55.9
"North America","US","Massachusetts","Boston",4,28,1995,51.4
"North America","US","Massachusetts","Boston",4,29,1995,46.7
"North America","US","Massachusetts","Boston",4,30,1995,45.3
"North America","US","Massachusetts","Boston",5,1,1995,43.6
"North America","US","Massachusetts","Boston",5,2,1995,45.9
"North America","US","Massachusetts","Boston",5,3,1995,48.8
"North America","US","Massachusetts","Boston",5,4,1995,58
"North America","US","Massachusetts","Boston",5,5,1995,60.7
"North America","US","Massachusetts","Boston",5,6,1995,54.7
"North America","US","Massachusetts","Boston",5,7,1995,49.3
"North America","US","Massachusetts","Boston",5,8,1995,49.7
"North America","US","Massachusetts","Boston",5,9,1995,52.9
"North America","US","Massachusetts","Boston",5,10,1995,55.4
"North America","US","Massachusetts","Boston",5,11,1995,49.2
"North America","US","Massachusetts","Boston",5,12,1995,48.9
"North America","US","Massachusetts","Boston",5,13,1995,51.9
"North America","US","Massachusetts","Boston",5,14,1995,52.3
"North America","US","Massachusetts","Boston",5,15,1995,49.5
"North America","US","Massachusetts","Boston",5,16,1995,53.1
"North America","US","Massachusetts","Boston",5,17,1995,52.3
"North America","US","Massachusetts","Boston",5,18,1995,60.6
"North America","US","Massachusetts","Boston",5,19,1995,56
"North America","US","Massachusetts","Boston",5,20,1995,61.6
"North America","US","Massachusetts","Boston",5,21,1995,66
"North America","US","Massachusetts","Boston",5,22,1995,67.2
"North America","US","Massachusetts","Boston",5,23,1995,65.4
"North America","US","Massachusetts","Boston",5,24,1995,70.8
"North America","US","Massachusetts","Boston",5,25,1995,63.3
"North America","US","Massachusetts","Boston",5,26,1995,56.6
"North America","US","Massachusetts","Boston",5,27,1995,55.3
"North America","US","Massachusetts","Boston",5,28,1995,58
"North America","US","Massachusetts","Boston",5,29,1995,60.4
"North America","US","Massachusetts","Boston",5,30,1995,68.5
"North America","US","Massachusetts","Boston",5,31,1995,71.7
"North America","US","Massachusetts","Boston",6,1,1995,78.7
"North America","US","Massachusetts","Boston",6,2,1995,73.8
"North America","US","Massachusetts","Boston",6,3,1995,71.8
"North America","US","Massachusetts","Boston",6,4,1995,68.3
"North America","US","Massachusetts","Boston",6,5,1995,71
"North America","US","Massachusetts","Boston",6,6,1995,67.7
"North America","US","Massachusetts","Boston",6,7,1995,62.6
"North America","US","Massachusetts","Boston",6,8,1995,67.7
"North America","US","Massachusetts","Boston",6,9,1995,61.6
"North America","US","Massachusetts","Boston",6,10,1995,60.6
"North America","US","Massachusetts","Boston",6,11,1995,62.6
"North America","US","Massachusetts","Boston",6,12,1995,65.7
"North America","US","Massachusetts","Boston",6,13,1995,59.6
"North America","US","Massachusetts","Boston",6,14,1995,59.7
"North America","US","Massachusetts","Boston",6,15,1995,61.7
"North America","US","Massachusetts","Boston",6,16,1995,68.1
"North America","US","Massachusetts","Boston",6,17,1995,74.1
"North America","US","Massachusetts","Boston",6,18,1995,80.1
"North America","US","Massachusetts","Boston",6,19,1995,83
"North America","US","Massachusetts","Boston",6,20,1995,81.7
"North America","US","Massachusetts","Boston",6,21,1995,65.7
"North America","US","Massachusetts","Boston",6,22,1995,66.5
"North America","US","Massachusetts","Boston",6,23,1995,65.5
"North America","US","Massachusetts","Boston",6,24,1995,69.6
"North America","US","Massachusetts","Boston",6,25,1995,70.6
"North America","US","Massachusetts","Boston",6,26,1995,70.2
"North America","US","Massachusetts","Boston",6,27,1995,63.4
"North America","US","Massachusetts","Boston",6,28,1995,60.3
